BIDGBPUSD;BIDUSDJPY;ASKGBPJPY
1.2384;103.89;128.693
1.2384;103.9;128.697
1.2384;103.9;128.702
1.2384;103.9;128.706
1.2384;103.91;128.711
1.2384;103.91;128.712
1.2383;103.9;128.698
1.2383;103.9;128.699
1.2383;103.9;128.699
1.2384;103.9;128.705
1.2384;103.9;128.707
1.2384;103.9;128.704
1.2384;103.9;128.709
1.2384;103.9;128.705
1.2384;103.9;128.699
1.2385;103.9;128.707
1.2385;103.89;128.702
1.2385;103.89;128.698
1.2385;103.89;128.7
1.2385;103.89;128.696
1.2385;103.89;128.696
1.2385;103.89;128.696
1.2385;103.88;128.691
1.2385;103.87;128.671
1.2385;103.86;128.671
1.2385;103.87;128.681
1.2385;103.88;128.685
1.2385;103.88;128.686
1.2385;103.88;128.686
1.2385;103.87;128.686
1.2385;103.87;128.687
1.2385;103.87;128.687
1.2384;103.87;128.662
1.2384;103.86;128.652
1.2384;103.86;128.655
1.2384;103.86;128.655
1.2384;103.87;128.668
1.2384;103.88;128.682
1.2385;103.88;128.687
1.2385;103.88;128.682
1.2385;103.86;128.678
1.2385;103.86;128.677
1.2385;103.87;128.68
1.2385;103.87;128.679
1.2385;103.87;128.676
1.2385;103.87;128.675
1.2385;103.87;128.678
1.2385;103.87;128.68
1.2385;103.87;128.683
1.2385;103.87;128.679
1.2385;103.87;128.674
1.2386;103.86;128.673
1.2386;103.86;128.673
1.2386;103.86;128.678
1.2385;103.86;128.669
1.2385;103.86;128.671
1.2385;103.86;128.671
1.2385;103.86;128.67
1.2385;103.86;128.67
1.2385;103.86;128.665
1.2386;103.86;128.668
1.2386;103.86;128.666
1.2385;103.86;128.673
1.2385;103.86;128.674
1.2385;103.86;128.675
1.2386;103.86;128.673
1.2386;103.86;128.672
1.2386;103.86;128.674
1.2386;103.86;128.672
1.2386;103.85;128.67
1.2387;103.85;128.678
1.2387;103.85;128.672
1.2387;103.85;128.67
1.2387;103.85;128.672
1.2387;103.85;128.674
1.2387;103.85;128.673
1.2387;103.85;128.67
1.2386;103.86;128.673
1.2386;103.86;128.677
1.2386;103.86;128.68
1.2387;103.86;128.679
1.2388;103.85;128.686
1.2388;103.86;128.687
1.2388;103.86;128.69
1.2387;103.86;128.685
1.2387;103.86;128.687
1.2387;103.86;128.68
1.2387;103.86;128.68
1.2387;103.86;128.682
1.2387;103.86;128.684
1.2387;103.86;128.68
1.2387;103.85;128.673
1.2387;103.85;128.674
1.2386;103.85;128.673
1.2386;103.86;128.673
1.2386;103.86;128.676
1.2386;103.86;128.676
1.2386;103.86;128.677
1.2386;103.86;128.682
1.2386;103.86;128.681
1.2385;103.87;128.677
1.2385;103.88;128.683
1.2385;103.87;128.683
1.2385;103.87;128.683
1.2385;103.87;128.677
1.2385;103.87;128.679
1.2385;103.87;128.669
1.2385;103.86;128.665
1.2385;103.86;128.664
1.2385;103.86;128.665
1.2385;103.86;128.664
1.2385;103.86;128.663
1.2385;103.86;128.663
1.2385;103.86;128.665
1.2385;103.87;128.672
1.2385;103.87;128.68
1.2385;103.87;128.675
1.2385;103.87;128.674
1.2385;103.87;128.673
1.2385;103.86;128.666
1.2385;103.86;128.668
1.2385;103.86;128.666
1.2384;103.86;128.657
1.2384;103.86;128.655
1.2384;103.86;128.655
1.2384;103.87;128.665
1.2384;103.86;128.662
1.2384;103.89;128.685
1.2384;103.89;128.684
1.2384;103.89;128.693
1.2384;103.89;128.696
1.2384;103.89;128.696
1.2384;103.89;128.693
1.2384;103.89;128.692
1.2384;103.89;128.697
1.2384;103.9;128.702
1.2384;103.9;128.701
1.2384;103.9;128.704
1.2385;103.9;128.711
1.2385;103.9;128.706
1.2384;103.9;128.718
1.2384;103.9;128.709
1.2384;103.9;128.707
1.2385;103.89;128.709
1.2385;103.9;128.709
1.2385;103.89;128.706
1.2384;103.89;128.695
1.2384;103.89;128.69
1.2383;103.89;128.687
1.2383;103.89;128.688
1.2383;103.89;128.689
1.2384;103.89;128.693
1.2384;103.9;128.694
1.2383;103.91;128.701
1.2383;103.9;128.692
1.2384;103.89;128.693
1.2384;103.89;128.694
1.2384;103.89;128.697
1.2384;103.89;128.697
1.2384;103.89;128.697
1.2384;103.89;128.693
1.2384;103.89;128.688
1.2384;103.9;128.69
1.2384;103.9;128.69
1.2384;103.9;128.691
1.2384;103.9;128.693
1.2384;103.9;128.693
1.2384;103.89;128.691
1.2384;103.89;128.69
1.2384;103.89;128.681
1.2384;103.88;128.673
1.2383;103.88;128.669
1.2383;103.88;128.675
1.2383;103.88;128.667
1.2383;103.88;128.668
1.2383;103.88;128.666
1.2383;103.88;128.663
1.2383;103.88;128.662
1.2384;103.87;128.656
1.2384;103.86;128.653
1.2383;103.86;128.651
1.2383;103.87;128.659
1.2383;103.87;128.659
1.2384;103.87;128.662
1.2384;103.88;128.667
1.2384;103.87;128.666
1.2384;103.87;128.664
1.2383;103.87;128.666
1.2383;103.88;128.67
1.2383;103.89;128.681
1.2383;103.89;128.679
1.2383;103.88;128.678
1.2383;103.88;128.676
1.2383;103.88;128.675
1.2383;103.88;128.674
1.2383;103.88;128.674
1.2383;103.88;128.673
1.2384;103.88;128.675
1.2384;103.88;128.675
1.2384;103.88;128.675
1.2384;103.88;128.676
1.2384;103.88;128.675
1.2384;103.88;128.675
1.2384;103.87;128.671
1.2384;103.87;128.665
1.2384;103.86;128.66
1.2384;103.87;128.665
1.2384;103.87;128.67
1.2384;103.87;128.671
1.2384;103.87;128.669
1.2384;103.87;128.662
1.2384;103.87;128.664
1.2384;103.86;128.667
1.2384;103.87;128.672
1.2384;103.87;128.679
1.2384;103.87;128.666
1.2384;103.87;128.66
1.2384;103.87;128.659
1.2384;103.86;128.654
1.2384;103.86;128.648
1.2384;103.85;128.645
1.2385;103.84;128.638
1.2385;103.85;128.648
1.2386;103.85;128.656
1.2387;103.85;128.666
1.2387;103.85;128.669
1.2386;103.86;128.671
1.2385;103.86;128.666
1.2386;103.86;128.667
1.2386;103.85;128.663
1.2386;103.85;128.663
1.2386;103.85;128.663
1.2386;103.86;128.669
1.2386;103.86;128.669
1.2386;103.86;128.672
1.2386;103.87;128.682
1.2386;103.86;128.678
1.2386;103.87;128.684
1.2386;103.87;128.683
1.2386;103.87;128.685
1.2385;103.87;128.673
1.2385;103.87;128.673
1.2384;103.88;128.68
1.2384;103.89;128.689
1.2384;103.89;128.688
1.2384;103.89;128.687
1.2384;103.89;128.685
1.2384;103.89;128.686
1.2384;103.89;128.686
1.2384;103.88;128.683
1.2385;103.88;128.682
1.2383;103.88;128.675
1.2384;103.88;128.674
1.2384;103.88;128.674
1.2384;103.87;128.658
1.2384;103.86;128.652
1.2384;103.86;128.65
1.2384;103.87;128.659
1.2384;103.86;128.656
1.2384;103.86;128.652
1.2384;103.86;128.651
1.2384;103.86;128.651
1.2384;103.86;128.654
1.2384;103.86;128.652
1.2384;103.86;128.656
1.2384;103.86;128.655
1.2384;103.86;128.654
1.2384;103.86;128.651
1.2384;103.86;128.647
1.2383;103.86;128.649
1.2383;103.86;128.65
1.2383;103.86;128.65
1.2383;103.86;128.649
1.2384;103.86;128.651
1.2384;103.87;128.652
1.2384;103.87;128.652
1.2384;103.87;128.657
1.2384;103.86;128.657
1.2384;103.86;128.654
1.2384;103.86;128.655
1.2386;103.85;128.662
1.2386;103.85;128.666
1.2386;103.85;128.662
1.2386;103.84;128.654
1.2386;103.84;128.658
1.2387;103.84;128.651
1.2387;103.85;128.666
1.2387;103.84;128.659
1.2387;103.84;128.656
1.2387;103.84;128.66
1.2387;103.85;128.666
1.2387;103.84;128.654
1.2387;103.83;128.642
1.2387;103.83;128.642
1.2387;103.83;128.648
1.2387;103.83;128.648
1.2387;103.83;128.646
1.2387;103.83;128.642
1.2387;103.83;128.644
1.2387;103.83;128.643
1.2387;103.83;128.651
1.2387;103.82;128.64
1.2387;103.82;128.637
1.2386;103.82;128.625
1.2386;103.82;128.622
1.2385;103.83;128.624
1.2385;103.83;128.629
1.2385;103.84;128.637
1.2385;103.84;128.634
1.2385;103.83;128.624
1.2385;103.83;128.625
1.2385;103.83;128.622
1.2385;103.83;128.622
1.2385;103.82;128.608
1.2385;103.82;128.607
1.2385;103.82;128.607
1.2385;103.82;128.605
1.2385;103.81;128.603
1.2384;103.8;128.575
1.2385;103.79;128.57
1.2385;103.79;128.566
1.2385;103.78;128.566
1.2384;103.79;128.565
1.2384;103.79;128.566
1.2384;103.79;128.562
1.2384;103.79;128.564
1.2383;103.79;128.56
1.2383;103.8;128.567
1.2383;103.8;128.566
1.2383;103.79;128.56
1.2383;103.79;128.56
1.2383;103.79;128.559
1.2383;103.79;128.559
1.2383;103.78;128.549
1.2383;103.78;128.548
1.2383;103.78;128.545
1.2383;103.78;128.551
1.2383;103.78;128.549
1.2383;103.78;128.551
1.2383;103.79;128.559
1.2383;103.79;128.554
1.2383;103.78;128.548
1.2383;103.78;128.546
1.2383;103.78;128.55
1.2383;103.77;128.54
1.2382;103.78;128.524
1.2381;103.78;128.524
1.2381;103.78;128.524
1.2382;103.78;128.53
1.2382;103.78;128.529
1.2382;103.78;128.528
1.2382;103.79;128.544
1.2382;103.79;128.556
1.2382;103.79;128.552
1.2382;103.79;128.542
1.2382;103.79;128.538
1.2382;103.78;128.538
1.2382;103.79;128.55
1.2382;103.79;128.55
1.2382;103.79;128.555
1.2382;103.79;128.554
1.2381;103.79;128.551
1.2382;103.79;128.546
1.2381;103.79;128.542
1.2382;103.79;128.542
1.2381;103.79;128.543
1.2381;103.79;128.545
1.2381;103.78;128.537
1.2382;103.79;128.54
1.2382;103.79;128.54
1.2381;103.79;128.543
1.2382;103.79;128.543
1.2382;103.78;128.532
1.2381;103.78;128.534
1.2382;103.79;128.541
1.2382;103.79;128.552
1.2382;103.79;128.55
1.2382;103.79;128.552
1.2382;103.79;128.549
1.2382;103.79;128.543
1.2382;103.79;128.541
1.2382;103.79;128.541
1.2382;103.79;128.542
1.2382;103.79;128.541
1.2381;103.77;128.522
1.2381;103.77;128.522
1.2381;103.78;128.524
1.2381;103.77;128.514
1.2381;103.77;128.514
1.238;103.77;128.505
1.2379;103.78;128.504
1.2379;103.78;128.503
1.2379;103.78;128.502
1.2379;103.78;128.501
1.2379;103.79;128.515
1.2378;103.79;128.504
1.2378;103.79;128.501
1.2378;103.78;128.494
1.2378;103.79;128.5
1.2378;103.79;128.504
1.2378;103.79;128.504
1.2378;103.79;128.499
1.2378;103.79;128.499
1.2378;103.79;128.493
1.2378;103.78;128.492
1.2378;103.78;128.492
1.2378;103.79;128.491
1.2378;103.79;128.496
1.2378;103.79;128.495
1.2378;103.79;128.497
1.2378;103.78;128.493
1.2378;103.78;128.494
1.2378;103.79;128.496
1.2378;103.8;128.503
1.2378;103.8;128.507
1.2378;103.79;128.506
1.2378;103.79;128.501
1.2378;103.79;128.503
1.2378;103.79;128.502
1.2378;103.79;128.507
1.2378;103.8;128.511
1.2378;103.8;128.513
1.2378;103.8;128.52
1.2378;103.8;128.518
1.2378;103.8;128.519
1.2378;103.8;128.514
1.2378;103.8;128.514
1.2378;103.79;128.509
1.2378;103.79;128.506
1.2378;103.79;128.507
1.2378;103.79;128.507
1.2378;103.79;128.51
1.2378;103.8;128.514
1.2378;103.8;128.514
1.2378;103.8;128.514
1.2378;103.79;128.512
1.2378;103.79;128.512
1.2378;103.8;128.511
1.2377;103.8;128.513
1.2377;103.8;128.514
1.2377;103.8;128.513
1.2377;103.8;128.515
1.2377;103.8;128.511
1.2377;103.8;128.513
1.2377;103.8;128.514
1.2377;103.8;128.514
1.2377;103.8;128.512
1.2377;103.8;128.505
1.2376;103.8;128.501
1.2376;103.8;128.499
1.2376;103.8;128.497
1.2376;103.8;128.495
1.2374;103.8;128.493
1.2375;103.81;128.5
1.2376;103.81;128.503
1.2376;103.8;128.498
1.2376;103.79;128.494
1.2376;103.8;128.498
1.2376;103.79;128.492
1.2376;103.79;128.487
1.2376;103.79;128.48
1.2376;103.79;128.479
1.2376;103.78;128.471
1.2376;103.77;128.467
1.2376;103.77;128.458
1.2376;103.77;128.46
1.2376;103.77;128.461
1.2376;103.78;128.468
1.2376;103.78;128.468
1.2376;103.78;128.47
1.2376;103.78;128.468
1.2376;103.78;128.469
1.2376;103.78;128.469
1.2377;103.77;128.471
1.2377;103.77;128.469
1.2377;103.77;128.468
1.2377;103.77;128.47
1.2378;103.77;128.473
1.2377;103.77;128.473
1.2376;103.77;128.46
1.2376;103.77;128.457
1.2376;103.77;128.458
1.2376;103.77;128.458
1.2376;103.77;128.462
1.2377;103.77;128.466
1.2377;103.77;128.465
1.2376;103.77;128.462
1.2376;103.77;128.456
1.2375;103.77;128.458
1.2376;103.78;128.466
1.2376;103.77;128.47
1.2377;103.77;128.474
1.2377;103.77;128.476
1.2377;103.77;128.476
1.2377;103.77;128.475
1.2378;103.77;128.476
1.2378;103.77;128.476
1.2378;103.76;128.469
1.2378;103.76;128.463
1.2378;103.76;128.469
1.2378;103.76;128.473
1.2378;103.76;128.469
1.2378;103.76;128.465
1.2378;103.76;128.465
1.2378;103.76;128.469
1.2378;103.76;128.472
1.2378;103.76;128.473
1.2378;103.77;128.48
1.2378;103.76;128.482
1.2378;103.76;128.478
1.2378;103.76;128.476
1.2378;103.76;128.473
1.2378;103.76;128.474
1.2378;103.76;128.474
1.2378;103.76;128.477
1.2378;103.76;128.48
1.2379;103.76;128.482
1.2378;103.76;128.473
1.2378;103.76;128.467
1.2378;103.75;128.464
1.2378;103.75;128.463
1.2378;103.75;128.464
1.2378;103.75;128.464
1.2378;103.75;128.464
1.2378;103.75;128.46
1.2379;103.75;128.476
1.2381;103.75;128.485
1.2381;103.75;128.493
1.2381;103.75;128.493
1.2382;103.75;128.494
1.2382;103.75;128.495
1.2382;103.75;128.496
1.2382;103.75;128.501
1.2382;103.75;128.502
1.2382;103.75;128.498
1.2382;103.75;128.489
1.2381;103.75;128.494
1.2381;103.75;128.488
1.238;103.76;128.486
1.238;103.76;128.487
1.2379;103.77;128.491
1.2379;103.77;128.493
1.2379;103.77;128.493
1.2379;103.76;128.488
1.238;103.76;128.488
1.238;103.76;128.487
1.238;103.77;128.495
1.238;103.77;128.49
1.2379;103.77;128.492
1.2379;103.77;128.489
1.2379;103.77;128.489
1.2379;103.77;128.492
1.238;103.77;128.496
1.238;103.77;128.502
1.2381;103.77;128.507
1.238;103.77;128.505
1.238;103.77;128.506
1.238;103.77;128.506
1.238;103.77;128.506
1.238;103.77;128.506
1.238;103.78;128.509
1.2379;103.78;128.511
1.2379;103.78;128.51
1.2379;103.79;128.513
1.2378;103.79;128.513
1.2378;103.8;128.514
1.2377;103.8;128.512
1.2377;103.79;128.505
1.2377;103.79;128.501
1.2377;103.79;128.497
1.2377;103.79;128.496
1.2377;103.79;128.497
1.2378;103.79;128.511
1.2378;103.79;128.51
1.2378;103.79;128.507
1.2378;103.79;128.499
1.2377;103.8;128.509
1.2377;103.8;128.513
1.2378;103.8;128.507
1.2378;103.8;128.504
1.2378;103.79;128.503
1.2378;103.79;128.502
1.2378;103.79;128.504
1.2378;103.79;128.499
1.2378;103.79;128.499
1.2378;103.79;128.5
1.2378;103.79;128.503
1.2379;103.79;128.507
1.2379;103.78;128.506
1.2379;103.78;128.503
1.2379;103.78;128.497
1.2379;103.78;128.499
1.2379;103.79;128.507
1.2378;103.79;128.503
1.2378;103.79;128.499
1.2377;103.79;128.495
1.2378;103.79;128.496
1.2377;103.78;128.484
1.2377;103.78;128.484
1.2377;103.77;128.469
1.2377;103.77;128.469
1.2378;103.77;128.472
1.2378;103.76;128.467
1.2378;103.76;128.467
1.2378;103.76;128.468
1.2378;103.76;128.467
1.2378;103.76;128.469
1.2378;103.76;128.471
1.2378;103.77;128.476
1.2377;103.78;128.48
1.2377;103.78;128.483
1.2377;103.78;128.485
1.2377;103.78;128.482
1.2377;103.78;128.482
1.2377;103.78;128.488
1.2377;103.79;128.486
1.2377;103.79;128.488
1.2376;103.79;128.481
1.2376;103.79;128.481
1.2376;103.79;128.484
1.2376;103.79;128.489
1.2376;103.8;128.486
1.2375;103.8;128.496
1.2375;103.81;128.499
1.2374;103.81;128.494
1.2374;103.81;128.488
1.2373;103.82;128.491
1.2372;103.82;128.483
1.2372;103.83;128.49
1.2371;103.84;128.495
1.2371;103.85;128.502
1.2372;103.85;128.514
1.2373;103.84;128.515
1.2373;103.85;128.52
1.2373;103.85;128.522
1.2373;103.84;128.516
1.2374;103.83;128.511
1.2374;103.83;128.511
1.2374;103.83;128.518
1.2374;103.84;128.517
1.2374;103.84;128.514
1.2373;103.84;128.509
1.2373;103.83;128.506
1.2373;103.83;128.505
1.2373;103.83;128.504
1.2373;103.83;128.504
1.2373;103.83;128.5
1.2374;103.82;128.5
1.2374;103.83;128.503
1.2374;103.82;128.497
1.2374;103.82;128.5
1.2373;103.82;128.49
1.2373;103.82;128.494
1.2373;103.83;128.495
1.2372;103.82;128.483
1.2372;103.82;128.48
1.2372;103.82;128.483
1.2373;103.82;128.482
1.2372;103.82;128.476
1.2372;103.81;128.474
1.2372;103.81;128.469
1.2372;103.81;128.472
1.2372;103.81;128.463
1.2372;103.81;128.462
1.2372;103.81;128.466
1.2373;103.81;128.473
1.2373;103.81;128.474
1.2373;103.81;128.471
1.2372;103.81;128.464
1.2372;103.81;128.467
1.2372;103.81;128.461
1.2372;103.8;128.451
1.2372;103.79;128.451
1.2373;103.79;128.463
1.2374;103.8;128.475
1.2374;103.8;128.472
1.2373;103.8;128.467
1.2374;103.8;128.473
1.2373;103.8;128.469
1.2373;103.8;128.463
1.2373;103.79;128.462
1.2372;103.8;128.465
1.2372;103.8;128.463
1.2372;103.8;128.464
1.2372;103.8;128.463
1.2372;103.8;128.455
1.2372;103.8;128.457
1.2372;103.79;128.445
1.2373;103.79;128.448
1.2373;103.79;128.449
1.2373;103.79;128.45
1.2373;103.79;128.456
1.2372;103.8;128.458
1.2372;103.8;128.459
1.2372;103.8;128.451
1.2372;103.8;128.456
1.2372;103.8;128.449
1.2372;103.79;128.444
1.2372;103.79;128.447
1.2372;103.8;128.452
1.2372;103.8;128.453
1.2372;103.8;128.458
1.2371;103.8;128.456
1.2372;103.79;128.444
1.2372;103.79;128.445
1.2372;103.8;128.446
1.2372;103.8;128.45
1.2372;103.79;128.443
1.2372;103.79;128.446
1.2373;103.8;128.46
1.2373;103.8;128.461
1.2373;103.8;128.465
1.2373;103.79;128.453
1.2373;103.8;128.454
1.2373;103.79;128.449
1.2373;103.79;128.447
1.2373;103.79;128.446
1.2373;103.79;128.447
1.2373;103.79;128.448
1.2373;103.79;128.454
1.2373;103.79;128.455
1.2372;103.8;128.453
1.2372;103.8;128.454
1.2372;103.8;128.454
1.2372;103.8;128.455
1.2372;103.79;128.445
1.2371;103.81;128.452
1.2371;103.82;128.467
1.2371;103.83;128.473
1.2371;103.82;128.473
1.2371;103.83;128.48
1.237;103.84;128.481
1.237;103.83;128.477
1.2369;103.84;128.481
1.2369;103.84;128.48
1.2369;103.84;128.473
1.2369;103.83;128.465
1.2369;103.83;128.464
1.237;103.83;128.465
1.237;103.83;128.473
1.2371;103.81;128.46
1.2371;103.81;128.466
1.2372;103.81;128.468
1.2372;103.81;128.465
1.2371;103.8;128.45
1.2371;103.81;128.456
1.2371;103.81;128.46
1.237;103.82;128.463
1.2369;103.82;128.46
1.237;103.82;128.459
1.2369;103.82;128.46
1.2369;103.82;128.453
1.2369;103.82;128.45
1.2371;103.81;128.451
1.2371;103.8;128.443
1.2371;103.8;128.441
1.2371;103.79;128.436
1.237;103.79;128.43
1.237;103.79;128.425
1.237;103.79;128.426
1.237;103.79;128.42
1.237;103.79;128.423
1.237;103.79;128.428
1.237;103.8;128.431
1.237;103.8;128.441
1.2369;103.81;128.445
1.2369;103.81;128.449
1.2369;103.81;128.448
1.237;103.81;128.447
1.237;103.81;128.444
1.237;103.81;128.443
1.237;103.81;128.445
1.237;103.81;128.448
1.237;103.81;128.451
1.237;103.81;128.451
1.237;103.81;128.451
1.2369;103.82;128.446
1.2369;103.82;128.448
1.2369;103.84;128.468
1.2369;103.83;128.467
1.2369;103.83;128.467
1.237;103.84;128.473
1.237;103.84;128.477
1.237;103.84;128.485
1.237;103.84;128.488
1.237;103.84;128.488
1.237;103.85;128.494
1.237;103.85;128.496
1.237;103.84;128.488
1.2369;103.84;128.488
1.237;103.84;128.486
1.237;103.84;128.485
1.237;103.84;128.485
1.237;103.84;128.485
1.237;103.84;128.485
1.237;103.84;128.485
1.237;103.84;128.484
1.237;103.84;128.481
1.237;103.83;128.477
1.237;103.83;128.474
1.237;103.83;128.475
1.237;103.83;128.475
1.237;103.83;128.47
1.237;103.83;128.472
1.237;103.83;128.47
1.2369;103.83;128.465
1.2369;103.83;128.468
1.237;103.84;128.473
1.2369;103.84;128.474
1.2369;103.83;128.471
1.2369;103.83;128.469
1.2369;103.83;128.47
1.2369;103.83;128.464
1.2369;103.84;128.467
1.2369;103.84;128.468
1.2367;103.84;128.456
1.2367;103.84;128.456
1.2367;103.84;128.458
1.2368;103.84;128.46
1.2368;103.83;128.456
1.2369;103.83;128.456
1.2369;103.83;128.454
1.2369;103.82;128.459
1.2369;103.82;128.462
1.2369;103.83;128.46
1.2369;103.83;128.462
1.237;103.83;128.472
1.237;103.83;128.468
1.237;103.83;128.473
1.2369;103.84;128.476
1.2369;103.85;128.486
1.2369;103.85;128.486
1.2369;103.85;128.483
1.2369;103.85;128.486
1.2369;103.85;128.482
1.2368;103.86;128.487
1.2368;103.86;128.49
1.2368;103.85;128.48
1.2368;103.85;128.481
1.2368;103.85;128.475
1.2368;103.85;128.472
1.2368;103.84;128.471
1.2369;103.84;128.472
1.2369;103.84;128.472
1.2369;103.84;128.473
1.2368;103.84;128.469
1.2368;103.85;128.475
1.2368;103.85;128.474
1.2368;103.85;128.476
1.2368;103.85;128.478
1.2368;103.85;128.478
1.2369;103.85;128.485
1.2369;103.86;128.495
1.2369;103.85;128.491
1.2369;103.86;128.491
1.2369;103.86;128.496
1.237;103.86;128.499
1.237;103.85;128.497
1.237;103.85;128.498
1.237;103.85;128.499
1.237;103.86;128.503
1.2369;103.86;128.503
1.2369;103.86;128.5
1.2369;103.86;128.5
1.2369;103.86;128.499
1.2369;103.85;128.494
1.2369;103.85;128.492
1.2369;103.85;128.493
1.2369;103.85;128.492
1.237;103.86;128.505
1.237;103.86;128.507
1.237;103.85;128.506
1.237;103.86;128.509
1.237;103.86;128.505
1.237;103.86;128.505
1.237;103.86;128.505
1.237;103.86;128.504
1.237;103.86;128.508
1.2371;103.86;128.513
1.2371;103.86;128.516
1.2371;103.86;128.514
1.2371;103.86;128.514
1.2371;103.85;128.509
1.2371;103.85;128.508
1.2371;103.84;128.49
1.2371;103.84;128.489
1.2371;103.84;128.493
1.2372;103.84;128.498
1.2372;103.84;128.503
1.237;103.85;128.496
1.237;103.85;128.495
1.237;103.84;128.483
1.2369;103.84;128.476
1.2369;103.85;128.489
1.2369;103.85;128.491
1.2368;103.85;128.476
1.2368;103.85;128.475
1.2368;103.86;128.48
1.2368;103.86;128.48
1.2368;103.85;128.481
1.2369;103.85;128.484
1.2369;103.85;128.485
1.2369;103.85;128.489
1.2369;103.85;128.487
1.2369;103.85;128.488
1.2369;103.85;128.488
1.2369;103.85;128.488
1.2369;103.84;128.478
1.2369;103.84;128.476
1.2369;103.84;128.475
1.2369;103.84;128.475
1.2369;103.83;128.464
1.2369;103.83;128.454
1.2369;103.83;128.458
1.2369;103.83;128.456
1.2368;103.83;128.454
1.2368;103.82;128.439
1.2368;103.83;128.451
1.2368;103.83;128.45
1.2368;103.83;128.456
1.2368;103.83;128.459
1.2368;103.84;128.467
1.2368;103.85;128.48
1.2368;103.85;128.484
1.2368;103.86;128.488
1.2368;103.86;128.485
1.2368;103.86;128.489
1.2368;103.86;128.492
1.2368;103.86;128.49
1.2368;103.86;128.492
1.2368;103.86;128.49
1.2368;103.86;128.49
1.2368;103.86;128.49
1.2368;103.86;128.491
1.2368;103.86;128.491
1.2368;103.86;128.489
1.2368;103.86;128.487
1.2367;103.87;128.498
1.2367;103.87;128.496
1.2367;103.87;128.497
1.2367;103.87;128.49
1.2368;103.87;128.49
1.2368;103.87;128.488
1.2368;103.86;128.486
1.2367;103.87;128.492
1.2367;103.88;128.496
1.2367;103.88;128.5
1.2367;103.88;128.501
1.2367;103.89;128.506
1.2366;103.89;128.504
1.2366;103.89;128.498
1.2366;103.89;128.5
1.2366;103.89;128.5
1.2365;103.89;128.491
1.2365;103.89;128.489
1.2365;103.89;128.489
1.2365;103.9;128.502
1.2365;103.9;128.503
1.2364;103.9;128.501
1.2364;103.9;128.499
1.2364;103.9;128.5
1.2364;103.9;128.5
1.2364;103.91;128.499
1.2364;103.91;128.5
1.2363;103.91;128.496
1.2364;103.89;128.486
1.2364;103.89;128.489
1.2364;103.9;128.492
1.2364;103.9;128.501
1.2364;103.9;128.502
1.2364;103.9;128.492
1.2364;103.89;128.482
1.2364;103.9;128.49
1.2363;103.9;128.487
1.2363;103.9;128.488
1.2363;103.9;128.485
1.2364;103.89;128.475
1.2364;103.88;128.478
1.2364;103.88;128.478
1.2364;103.88;128.48
1.2364;103.89;128.482
1.2364;103.89;128.483
1.2364;103.88;128.477
1.2364;103.89;128.479
1.2364;103.89;128.482
1.2364;103.89;128.477
1.2364;103.89;128.473
1.2364;103.89;128.474
1.2364;103.89;128.476
1.2364;103.89;128.476
1.2364;103.89;128.475
1.2364;103.88;128.463
